STNAME,CTYNAME,TOT_POP,NHWA,NHBA,H,NHWA_perc,NHBA_perc,H_perc
Colorado,Phillips County,4265,3298,32,855,77.32708089097305,0.7502930832356388,20.046893317702228
Colorado,Pitkin County,17767,15090,175,1871,84.93274047391229,0.9849721393594866,10.53075927280914
Colorado,Prowers County,12172,6993,95,4753,57.45152809727244,0.7804797896812357,39.04863621426225
Colorado,Pueblo County,168424,87122,3131,72728,51.72778226381039,1.8589987175224432,43.181494323849336
Colorado,Rio Blanco County,6324,5322,73,678,84.15559772296015,1.1543327008222644,10.721062618595829
Colorado,Rio Grande County,11267,5842,76,5000,51.850536966361936,0.6745362563237773,44.377385284459045
Colorado,Routt County,25638,22972,258,1773,89.60137296200952,1.0063187456119822,6.915516030891646
Colorado,Saguache County,6824,3965,56,2485,58.10375146541618,0.82063305978898,36.41559202813599
Colorado,San Juan County,728,606,2,91,83.24175824175822,0.2747252747252747,12.5
Colorado,San Miguel County,8179,6967,46,936,85.1815625382076,0.5624159432693483,11.443941802176305
Colorado,Sedgwick County,2248,1797,16,366,79.93772241992885,0.7117437722419929,16.281138790035588
Colorado,Summit County,31011,25262,349,4530,81.46141691657799,1.12540711360485,14.607719841346617
Colorado,Teller County,25388,22341,215,1801,87.99826689774694,0.8468567827319993,7.0939026311643305
Colorado,Washington County,4908,4207,58,535,85.71719641401793,1.1817440912795436,10.900570497147514
Colorado,Weld County,324492,210572,3902,97347,64.89281708023617,1.20249497676368,29.999815095595576
Colorado,Yuma County,10019,7303,44,2518,72.89150613833718,0.4391655853877633,25.132248727417906
Connecticut,Fairfield County,943332,574568,105105,193772,60.90835464078395,11.141888539771788,20.54123044696883
Connecticut,Hartford County,891720,534437,119107,167275,59.93327501906428,13.356995469429865,18.758691068945406
Connecticut,Litchfield County,180333,157694,3173,12800,87.44600267283305,1.7595226608551957,7.097979848391585
Connecticut,Middlesex County,162436,135377,7929,10652,83.3417469033958,4.88130709941146,6.55765963210126
Connecticut,New Haven County,854757,526773,110916,163616,61.628392630888094,12.976319585566422,19.141814574200612
Connecticut,New London County,265206,199236,15170,29443,75.1249971720097,5.720081747773429,11.101935853638306
Connecticut,Tolland County,150721,126298,5205,8861,83.79588776613744,3.453400654188866,5.879074581511532
Connecticut,Windham County,116782,95740,2229,14536,81.9818122655889,1.908684557551677,12.447123700570293
Delaware,Kent County,180786,109170,46964,13411,60.38631309946565,25.97767526246501,7.418162910844867
Delaware,New Castle County,558753,314663,140346,58200,56.31522336345398,25.11771748876516,10.41605145744184
Delaware,Sussex County,234225,176516,27348,21780,75.36172483722916,11.675952609670189,9.298751200768493
District of Columbia,District of Columbia,705749,264400,313290,79477,37.46374419234034,44.391136225485255,11.26136912698424
Florida,Alachua County,269043,163036,53858,28222,60.598491690919296,20.01836137717763,10.4897730102623
Florida,Baker County,29210,23471,4102,831,80.35261896610749,14.04313591235878,2.844916124614858
Florida,Bay County,174705,133860,18943,11638,76.62058899287369,10.842849374660142,6.661515125497267
Florida,Bradford County,28201,20368,5687,1331,72.22438920605651,20.165951562001354,4.719690791106699
Florida,Brevard County,601942,444290,60402,65612,73.80943678959102,10.034521598426425,10.900053493525954
Florida,Broward County,1952778,680536,555237,606982,34.849634725503876,28.433185953549252,31.083000730241736
Florida,Calhoun County,14105,10975,1731,805,77.80928748670685,12.272243885147109,5.707196029776674
Florida,Charlotte County,188910,158292,10163,14591,83.79228203906622,5.379810491768566,7.723783812397437
Florida,Citrus County,149657,130922,4294,9166,87.48137407538574,2.8692276338560845,6.124671749400296
Florida,Clay County,219252,157209,25430,22855,71.70242460730121,11.598525897141187,10.424078229617065
Florida,Collier County,384902,239424,25487,109937,62.2038856644029,6.621685519950532,28.562335347698895
Florida,Columbia County,71686,51484,13068,4837,71.81876517032616,18.229500878832688,6.7474820746031305
Florida,DeSoto County,38001,20593,4560,12212,54.190679192652816,11.999684218836348,32.13599642114681
Florida,Dixie County,16826,14072,1596,708,83.6324735528349,9.485320337572805,4.207773683584929
Florida,Duval County,957755,498343,283907,100736,52.03240912341883,29.64296714713053,10.517929950770293
Florida,Escambia County,318316,203840,72465,18894,64.03699468452733,22.765113911961702,5.935611153696327
Florida,Flagler County,115081,85668,11600,12508,74.44148034862403,10.079856796517236,10.868866276796343
Florida,Franklin County,12125,9523,1580,686,78.54020618556702,13.030927835051552,5.657731958762888
Florida,Gadsden County,45660,14840,25024,4994,32.501095050372314,54.805081033727554,10.93736311870346
Florida,Gilchrist County,18582,15971,1020,1112,85.94876762458294,5.489183080400387,5.984285868044344
Florida,Glades County,13811,8220,1777,3014,59.517775686047365,12.866555644051845,21.82318441821736
Florida,Gulf County,13639,11252,1524,414,82.49871691472981,11.173839724319963,3.0354131534569984
Florida,Hamilton County,14428,7895,4681,1416,54.719988910451896,32.443859162739116,9.814250069309676
Florida,Hardee County,26937,12662,1812,11757,47.00597690908416,6.7268069940973385,43.646285777926266
Florida,Hendry County,42022,13166,4417,23259,31.3312074627576,10.511160820522583,55.34957879206131
Florida,Hernando County,193920,148291,10142,28776,76.47019389438945,5.229991749174918,14.839108910891087
Florida,Highlands County,106221,70203,10165,22409,66.09145084305364,9.569670780730739,21.09658165522825
Florida,Hillsborough County,1471968,701596,235544,436896,47.6638079088676,16.00197830387617,29.68108002347877
Florida,Holmes County,19617,16953,1305,577,86.4199418871387,6.6523933323138085,2.9413264005709334
Florida,Indian River County,159923,119915,14615,20383,74.98296054976457,9.138773034522863,12.745508776098497
Florida,Jackson County,46414,30509,12018,2254,65.73232214418064,25.893049510923433,4.856293359762142
Florida,Jefferson County,14246,8601,4700,595,60.374842060929396,32.99171697318545,4.176610978520286
Florida,Lafayette County,8422,6046,1028,1167,71.78817383044407,12.206126810733792,13.856566136309668
Florida,Lake County,367118,252030,38224,61388,68.65095146519647,10.411911156630838,16.72159904989676
Florida,Lee County,770577,510000,62344,173497,66.18417108218907,8.09056070970195,22.515206137738343
Florida,Leon County,293582,164198,92148,19613,55.92917821937312,31.387482883828028,6.680586684469756
Florida,Levy County,41503,32891,3684,3640,79.24969279329204,8.87646676143893,8.770450328891888
Florida,Liberty County,8354,5929,1599,588,70.97198946612401,19.140531481924825,7.03854440986354
Florida,Madison County,18493,10097,6911,1045,54.59903747363867,37.37089709619856,5.650786784188613
Florida,Manatee County,403253,284753,34377,68094,70.61398179306785,8.524921079322409,16.886173196479632
Florida,Marion County,365579,254448,45729,51636,69.60137207005874,12.508650661006241,14.124443690693393
Florida,Martin County,161000,125144,8307,22844,77.72919254658385,5.1596273291925465,14.188819875776394
Florida,Miami-Dade County,2716940,350675,417130,1886364,12.906983591834932,15.352933815248035,69.42972608890885
Florida,Monroe County,74228,48340,4710,18800,65.12367300749042,6.345314436600742,25.327369725709968
Florida,Nassau County,88625,76751,5092,4164,86.60197461212972,5.745557122708039,4.698448519040904
Florida,Okaloosa County,210738,153895,20556,20532,73.02669665651187,9.75429205933434,9.742903510520172
Florida,Okeechobee County,42168,26375,3556,10967,62.54742933029786,8.432934926958831,26.007873268829442
Florida,Orange County,1393452,548552,282303,455295,39.36640802840715,20.259255431834035,32.673891888633406
Florida,Osceola County,375751,113104,36400,209797,30.100784828250625,9.687266301353825,55.8340496765145
Florida,Palm Beach County,1496770,801351,279405,349584,53.53868663856171,18.6671966968873,23.35589302297614
Florida,Pasco County,553947,402918,31972,91616,72.73583934925182,5.771671297073546,16.538766344072627
Florida,Pinellas County,974996,717761,102032,99408,73.61681483821471,10.464863445593624,10.195734136345171
Florida,Polk County,724777,412649,106234,178402,56.934615750775755,14.657473954057595,24.61474356940135
Florida,Putnam County,74521,53061,11854,7597,71.20274821862294,15.906925564605947,10.194441835187398
Florida,St. Johns County,264672,216843,13834,19759,81.92895357272397,5.226846814169992,7.4654666908475384
Florida,St. Lucie County,328297,183442,66494,65310,55.87684322427559,20.25422102547389,19.89357197903118
Florida,Santa Rosa County,184313,151116,11394,10858,81.98879080694255,6.181875396743583,5.8910657414289815
Florida,Sarasota County,433742,358957,18817,41468,82.7581834362363,4.338293271115087,9.56052215372272
Florida,Seminole County,471826,277730,54202,105946,58.86280111736106,11.487709452213318,22.454464145680824
Florida,Sumter County,132420,112624,9151,7855,85.05059658661834,6.91058752454312,5.931883401298897
Florida,Suwannee County,44417,33460,5439,4409,75.3315172118783,12.2453114798388,9.926379539365556
Florida,Taylor County,21569,15600,4221,916,72.3260234595948,19.56975288608652,4.246835736473642
Florida,Union County,15237,10643,3344,851,69.84970794775874,21.94657741025136,5.5850889282667175
Florida,Volusia County,553284,390746,57826,82949,70.62304350026389,10.451413740502165,14.992119779353821
Florida,Wakulla County,33739,26705,4593,1324,79.15172352470434,13.61332582471324,3.9242419751622752
Florida,Walton County,74071,62226,3732,4794,84.0085863563338,5.038409093977401,6.472168594996693
Florida,Washington County,25473,19645,3767,976,77.12087308130177,14.788207121265655,3.831507871079181
Georgia,Appling County,18386,12631,3466,1845,68.69901011639291,18.85129990209942,10.034809093875776
Georgia,Atkinson County,8165,4574,1320,2074,56.01959583588486,16.166564605021435,25.40110226576852
Georgia,Bacon County,11164,8192,1756,958,73.37871730562524,15.729129344321036,8.581153708348262
Georgia,Baker County,3038,1454,1308,193,47.860434496379206,43.05464121132324,6.352863726135617
Georgia,Baldwin County,44890,23502,18880,1051,52.3546446870127,42.05836489195811,2.341278681220761
Georgia,Banks County,19234,16797,508,1394,87.32972860559427,2.641156285743995,7.247582406155766
Georgia,Barrow County,83240,57737,10208,10137,69.3620855358001,12.26333493512734,12.178039404132631
Georgia,Bartow County,107738,82889,11661,9867,76.93571441831111,10.823479180976072,9.158328537748982
Georgia,Ben Hill County,16700,9150,6108,1048,54.790419161676645,36.574850299401184,6.275449101796408
Georgia,Berrien County,19397,15691,2112,1063,80.89395267309378,10.888281693045316,5.480228901376503
Georgia,Bibb County,153159,57342,84583,5347,37.43952363230368,55.22561521033697,3.491143191062882
Georgia,Bleckley County,12873,8724,3412,414,67.76975064087624,26.505088169035968,3.2160335586110467
Georgia,Brantley County,19109,17534,683,433,91.75781045580618,3.5742320372599297,2.2659479826259883
Georgia,Brooks County,15457,8696,5359,957,56.259299993530426,34.670375881477646,6.191369606003754
Georgia,Bryan County,39627,28623,5732,3014,72.23105458399576,14.464885053120346,7.605925252984076
Georgia,Bulloch County,79608,50386,23196,3376,63.29263390614008,29.137775097980104,4.240779821123505
Georgia,Burke County,22383,10694,10368,779,47.77733101014162,46.320868516284676,3.4803198856274857
Georgia,Butts County,24936,16386,7093,886,65.71222329162656,28.444818735964073,3.5530959255694574
Georgia,Calhoun County,6189,2026,3715,314,32.73549846501858,60.025852318629816,5.073517531103571
Georgia,Camden County,54666,37896,10115,3903,69.32279661947096,18.503274430175978,7.1397212161123935
Georgia,Candler County,10803,6616,2636,1331,61.242247523835964,24.40062945478108,12.320651670832175
Georgia,Carroll County,119992,84470,22970,8629,70.39635975731713,19.142942862857524,7.1913127541836115
Georgia,Catoosa County,67580,61134,1874,2148,90.46167505179048,2.773009766203019,3.1784551642497783
Georgia,Charlton County,13392,8063,3945,722,60.20758661887693,29.4578853046595,5.391278375149343
Georgia,Chatham County,289430,138422,116589,19337,47.82572642780639,40.28227896209792,6.6810627785647645
Georgia,Chattahoochee County,10907,6214,1985,1843,56.97258641239571,18.19932153662785,16.897405336022743
Georgia,Chattooga County,24789,20445,2344,1360,82.47609826939369,9.455807011174313,5.486304409213764
Georgia,Cherokee County,258773,201370,18195,28607,77.81723750159406,7.031259057165933,11.054862756160805
Georgia,Clarke County,128331,70785,35523,14117,55.15814573251982,27.680763026860234,11.000459748618805
Georgia,Clay County,2834,1028,1706,47,36.273817925194066,60.19760056457304,1.6584333098094568
Georgia,Clayton County,292256,26584,205908,39194,9.09613489543414,70.45466987846271,13.410845286324319
Georgia,Clinch County,6618,4265,1784,383,64.44545179812631,26.956784527047446,5.7872469023874284
Georgia,Cobb County,760141,388811,209829,101122,51.14985246158278,27.603957686797575,13.303058248403914
Georgia,Coffee County,43273,24795,12249,5228,57.29900861969357,28.306334203776032,12.08143646153491
Georgia,Colquitt County,45600,25260,10525,8926,55.39473684210525,23.081140350877188,19.57456140350877
Georgia,Columbia County,156714,105638,28108,11127,67.40814477328126,17.935857677042254,7.100195260155443
Georgia,Cook County,17270,11085,4750,1038,64.18645049218298,27.504342790966998,6.010422698320787
Georgia,Coweta County,148509,104704,26657,10850,70.50347117009744,17.949753886969816,7.305954521274804
Georgia,Crawford County,12404,9028,2548,443,72.7829732344405,20.541760722347632,3.571428571428571
Georgia,Crisp County,22372,11007,9901,846,49.19989272304667,44.2562131235473,3.7815126050420167
Georgia,Dade County,16116,15043,209,373,93.34202035244476,1.2968478530652767,2.3144700918342016
Georgia,Dawson County,26108,23835,252,1369,91.29385628926,0.965221388080282,5.2436034931821665
Georgia,Decatur County,26404,13052,11081,1728,49.43190425693077,41.96712619300106,6.544462960157553
Georgia,DeKalb County,759297,222718,407533,64757,29.332132222305628,53.67241013727171,8.52854680052733
Georgia,Dodge County,20605,13290,6147,743,64.49890803203105,29.832564911429266,3.6059208929871382
Georgia,Dooly County,13390,5642,6569,941,42.135922330097095,49.05899925317401,7.027632561613144
Georgia,Dougherty County,87956,21343,61861,2689,24.26554186184001,70.33175678748465,3.057210423393516
Georgia,Douglas County,146343,54762,70512,14981,37.42030708677558,48.18269408171214,10.236909179120287
Georgia,Early County,10190,4503,5233,232,44.19038272816486,51.35426889106968,2.276741903827282
Georgia,Echols County,4006,2444,214,1194,61.008487269096356,5.341987019470794,29.805292061907142
Georgia,Effingham County,64296,49988,8987,3131,77.74667164364814,13.977541371158392,4.8696652979967645
Georgia,Elbert County,19194,12171,5425,1151,63.41044076273836,28.264040846097732,5.996665624674377
Georgia,Emanuel County,22646,13380,7754,1041,59.08328181577321,34.24004239159234,4.596838293738408
